Date,Open,High,Low,Close,Volume
2022-03-10 00:00:00+07:00,50060.39164681485,50060.39164681485,49176.66796875,49176.66796875,2864414
2022-03-11 00:00:00+07:00,49124.683212337746,49176.6669570368,48188.975807754716,48448.89453125,2808020
2022-03-14 00:00:00+07:00,48344.92601691369,48344.92601691369,47045.332426989335,47721.12109375,4281930
2022-03-15 00:00:00+07:00,47721.12781989135,47721.12781989135,46681.452801412976,47305.2578125,7028265
2022-03-16 00:00:00+07:00,47357.23751758586,47981.04247537979,47045.3350386889,47617.15625,5777923
2022-03-17 00:00:00+07:00,47721.12625156898,48188.97999450856,47565.17500392246,47825.09375,5023082
2022-03-18 00:00:00+07:00,48344.93111313762,50216.34978587939,48344.93111313762,49436.58984375,5137697
2022-03-21 00:00:00+07:00,49488.570941208534,49904.44091154029,49384.603448625596,49540.5546875,3659588
2022-03-22 00:00:00+07:00,49904.44001855489,50424.28117814509,49592.537546387226,50112.375,3794643
2022-03-23 00:00:00+07:00,50164.359375,50684.19679673364,49904.43695815598,50164.359375,3715434
2022-03-24 00:00:00+07:00,49904.44140625,50528.250073909025,49540.55517860246,49904.44140625,3400249
2022-03-25 00:00:00+07:00,49956.42326060014,50164.36194592767,49696.50453641246,49748.48828125,2539554
2022-03-28 00:00:00+07:00,49644.52810416023,51308.01188996811,49488.57684667617,50996.109375,7886631
2022-03-29 00:00:00+07:00,51256.02038236585,54531.0,51256.02038236585,54531.0,15454521
2022-03-30 00:00:00+07:00,54998.85672377818,55778.61293606682,54323.068006461355,55102.82421875,5716054
2022-03-31 00:00:00+07:00,54842.90781700264,57494.07905169367,54375.05406970422,55622.6640625,7031551
2022-04-01 00:00:00+07:00,55570.67806718458,57702.01171875,55154.80808639133,57702.01171875,8439029
2022-04-04 00:00:00+07:00,59001.60615174962,59001.60615174962,56818.28515625,56818.28515625,5968276
2022-04-05 00:00:00+07:00,56714.31968433836,58013.91335529741,56662.3359375,56662.3359375,5609836
2022-04-06 00:00:00+07:00,56350.43152156632,59261.524950533974,56350.43152156632,58741.6875,8687053
2022-04-07 00:00:00+07:00,59105.575611885564,60769.05550697011,58273.83566434329,58897.640625,9893959
2022-04-08 00:00:00+07:00,58897.64155683179,59209.544042094814,56402.41796875,56402.41796875,12044416
2022-04-12 00:00:00+07:00,56662.33317060061,57961.926778098714,55414.72330740242,57078.203125,6713443
2022-04-13 00:00:00+07:00,57182.172885636566,59833.34765625,57078.205392905744,59833.34765625,6412493
2022-04-14 00:00:00+07:00,59885.333000218954,61808.73166705101,59885.333000218954,60613.10546875,9854903
2022-04-15 00:00:00+07:00,59833.350936715506,61288.89591474974,59261.52969534492,59781.3671875,7436165
2022-04-18 00:00:00+07:00,59781.36641353751,61652.781361067435,59261.52892811253,60041.28515625,7020600
2022-04-19 00:00:00+07:00,60561.11608749697,60821.034802079965,58221.84765625,58221.84765625,14959890
2022-04-20 00:00:00+07:00,58221.84765625,58741.68508541599,56974.23412027437,58221.84765625,6112090
2022-04-21 00:00:00+07:00,57805.974006939956,60249.21362999737,57805.974006939956,58221.84765625,8113440
2022-04-22 00:00:00+07:00,58481.76831854797,59209.54074361857,55102.82121045711,57753.9921875,21678306
2022-04-25 00:00:00+07:00,57234.156917322856,57650.026890319314,53751.2421875,53751.2421875,10985931
2022-04-26 00:00:00+07:00,52087.76416828522,54582.98780195512,50424.284216490385,54219.1015625,10106030
2022-04-27 00:00:00+07:00,53283.389853866305,54063.14607351739,52243.714894331526,53543.30859375,5770259
2022-04-28 00:00:00+07:00,53491.32128046293,55518.691022404855,53283.38630241528,54842.90234375,5744343
2022-04-29 00:00:00+07:00,54582.984375,55674.64302482632,54167.1144131614,54582.984375,7321186
2022-05-04 00:00:00+07:00,54531.001390068435,55050.83884961451,54115.1277164541,54323.06640625,3829683
2022-05-05 00:00:00+07:00,54375.05531161288,54842.90906959693,52971.49033168293,54427.0390625,4478488
2022-05-06 00:00:00+07:00,53179.42038577784,54063.14406860991,52087.76171875,52087.76171875,5903123
2022-05-09 00:00:00+07:00,51100.07040501005,51463.95662636419,48864.765625,48864.765625,9233107
2022-05-10 00:00:00+07:00,48864.76613758869,51359.989673312164,47825.09120852787,51152.0546875,6817107
2022-05-11 00:00:00+07:00,50944.122075128245,52971.48828125,50320.31708862924,52971.48828125,4211301
2022-05-12 00:00:00+07:00,51619.91020426051,52971.48765913497,49384.60532291359,49696.5078125,7803365
2022-05-13 00:00:00+07:00,49956.42170548271,51463.95396481993,48396.909408903455,48656.828125,7639840
2022-05-16 00:00:00+07:00,50684.19925928685,50684.19925928685,48448.89453125,48448.89453125,3177227
2022-05-17 00:00:00+07:00,48344.92900756954,51827.84375,48085.01027350588,51827.84375,3733686
2022-05-18 00:00:00+07:00,51827.846873920964,52035.78187370516,50684.2043751079,50788.171875,3676377
2022-05-19 00:00:00+07:00,49436.58638075084,50788.167468047475,49436.58638075084,50424.28125,4666104
2022-05-20 00:00:00+07:00,50788.166708064964,51411.971643954734,50424.2804954626,50684.19921875,2628800
2022-05-23 00:00:00+07:00,51048.082991947194,51048.082991947194,49956.42070032934,50164.359375,2451693
2022-05-24 00:00:00+07:00,50164.3622695606,51048.0859375,49904.43983771866,51048.0859375,2563646
2022-05-25 00:00:00+07:00,51723.874681382214,54582.984375,51308.00471954361,54582.984375,6881897
2022-05-26 00:00:00+07:00,54686.955629767755,55674.64685712092,54375.053136919385,54894.890625,3223766
2022-05-27 00:00:00+07:00,54894.89039963202,58221.85401566694,54842.90665103738,58117.8828125,8203780
2022-05-30 00:00:00+07:00,57753.997345169475,58429.78979192059,56766.30610865449,57857.96484375,20070073
2022-05-31 00:00:00+07:00,57857.96388424443,57857.96388424443,55882.581443973824,57130.19140625,5211063
2022-06-01 00:00:00+07:00,57130.19158920175,58689.707753018745,57078.2078406071,58117.8828125,6114646
2022-06-02 00:00:00+07:00,58637.7221032978,59677.39704148281,57753.994699863,57961.9296875,5044253
2022-06-03 00:00:00+07:00,57961.92995895475,59261.52734375,57650.02747603851,59261.52734375,4781812
2022-06-06 00:00:00+07:00,59261.524950533974,60301.19985160192,58221.85004946603,58741.6875,6054419
2022-06-07 00:00:00+07:00,58585.73699954602,60093.265625,56454.39971965086,60093.265625,10998662
2022-06-08 00:00:00+07:00,60457.15592730161,61132.94466710321,59521.44844142246,59781.3671875,5582096
2022-06-09 00:00:00+07:00,60041.279988135895,60249.21496440767,58897.637618641114,59937.3125,4408224
2022-06-10 00:00:00+07:00,58949.62695315234,59625.41569012353,57182.17578125,57182.17578125,7538549
2022-06-13 00:00:00+07:00,54894.88702157981,56641.54012568101,53647.273426104744,53772.03515625,5833466
2022-06-14 00:00:00+07:00,53647.27278336089,56080.11722710195,53335.37031472336,55581.0703125,4403540
2022-06-15 00:00:00+07:00,56516.781359104876,56516.781359104876,54894.88990010184,56454.40234375,4359890
2022-06-16 00:00:00+07:00,56766.30826605913,58512.96527337585,56267.264995102,57390.11328125,5151963
2022-06-17 00:00:00+07:00,56329.64401422995,57764.39851395123,55518.69823567739,57390.11328125,6123497
2022-06-20 00:00:00+07:00,58325.82451001415,58949.629525205026,56953.44902942082,57390.11328125,4056931
2022-06-21 00:00:00+07:00,57639.629570289595,58325.817224878585,55518.691301163446,55581.0703125,4849764
2022-06-22 00:00:00+07:00,56017.73975437549,56392.02497536892,52649.1912953233,52711.5703125,5363059
2022-06-23 00:00:00+07:00,52399.6636741703,54146.32048883437,52212.52293144984,53335.37109375,5204620
2022-06-24 00:00:00+07:00,53709.65628516835,54770.125435220834,53335.37109375,53335.37109375,1416540
2022-06-27 00:00:00+07:00,53896.79676930161,54832.50418439196,53584.89429760483,53959.17578125,3831235
2022-06-28 00:00:00+07:00,55830.5976377061,56267.26186524591,54395.843217792775,55955.359375,5898256
2022-06-29 00:00:00+07:00,55456.312299436264,56142.5,55019.651778869265,56142.5,4271832
2022-06-30 00:00:00+07:00,55830.59443870303,56080.11789899353,53772.03515625,53772.03515625,3081594
2022-07-01 00:00:00+07:00,54271.085639303266,55393.93387236185,52898.71022359724,54894.890625,4207499
2022-07-04 00:00:00+07:00,55206.7893626594,55206.7893626594,53647.273298518834,54083.9375,1529238
2022-07-05 00:00:00+07:00,54770.12152816984,54770.12152816984,53272.98828125,53272.98828125,3228511
2022-07-06 00:00:00+07:00,52462.04320791141,53584.895087350604,52087.76171875,52087.76171875,5713012
2022-07-07 00:00:00+07:00,52337.289152206926,52773.953393336604,51838.2421875,51838.2421875,3781653
2022-07-08 00:00:00+07:00,52337.288995443436,52399.66801285608,51838.24203223128,52150.14453125,2946694
2022-07-11 00:00:00+07:00,52773.94953885239,52773.94953885239,51651.09765625,51651.09765625,2127398
2022-07-12 00:00:00+07:00,51651.09751074337,52087.76171875,51588.71849787562,52087.76171875,1396618
2022-07-13 00:00:00+07:00,52399.66446495078,52399.66446495078,51463.95703125,51463.95703125,2683885
2022-07-14 00:00:00+07:00,51651.09765625,52087.76186548676,51276.8161660342,51651.09765625,3351246
2022-07-15 00:00:00+07:00,52399.66458813509,52399.66458813509,51276.81640625,51276.81640625,2740918
2022-07-18 00:00:00+07:00,51651.10153980496,52711.57078312119,51339.19903918123,51775.86328125,2075841
2022-07-19 00:00:00+07:00,51713.4805575386,51775.86328125,51276.82002144759,51775.86328125,3563104
2022-07-20 00:00:00+07:00,53023.46885627498,53584.89479290962,52399.663907115355,52961.08984375,6340950
2022-07-21 00:00:00+07:00,53584.894685509375,53584.894685509375,52711.566276045334,53023.46875,3821349
2022-07-22 00:00:00+07:00,53896.79725502447,53959.176267535026,53085.8515625,53085.8515625,3331627
2022-07-25 00:00:00+07:00,54271.07834785562,54271.07834785562,53085.84755187931,53272.98828125,3415731
2022-07-26 00:00:00+07:00,53647.273710106885,53647.273710106885,52898.70703125,52898.70703125,2190666
2022-07-27 00:00:00+07:00,52773.95286122141,53148.234375,52649.19112130264,53148.234375,1933381
2022-07-28 00:00:00+07:00,53148.230587302394,53522.51578038464,51838.23797048071,52961.08984375,3552610
2022-07-29 00:00:00+07:00,53085.85186647623,53148.23087934397,52087.76171875,52087.76171875,3260449
2022-08-01 00:00:00+07:00,52399.6640625,52524.42579389738,51838.238124200514,52399.6640625,3656334
2022-08-02 00:00:00+07:00,52399.66380209067,53085.8514683774,52087.761328136,53023.46875,2858787
2022-08-03 00:00:00+07:00,53023.46876205572,53148.23049286145,52524.42554481028,52898.70703125,3716711
2022-08-04 00:00:00+07:00,53085.855164903274,54021.56265192336,52961.09342543839,53709.66015625,5018124
2022-08-05 00:00:00+07:00,53709.6563680091,54395.8403277016,53397.75389433479,53522.515625,3460140
2022-08-08 00:00:00+07:00,53584.8983271108,53896.8008222622,53210.61310934251,53647.27734375,2540162
2022-08-09 00:00:00+07:00,53647.273426104744,54582.9845492054,53460.13268387559,53772.03515625,4216624
2022-08-10 00:00:00+07:00,53834.421805623,54083.94157815749,53647.27734375,53647.27734375,1808471
2022-08-11 00:00:00+07:00,53772.0390830061,54146.324300774395,53460.13658785471,53647.27734375,3856632
2022-08-12 00:00:00+07:00,53460.13256773063,53959.17578125,53460.13256773063,53959.17578125,1974854
2022-08-15 00:00:00+07:00,54021.557978956705,55581.07032242276,54021.557978956705,55456.30859375,5064511
2022-08-16 00:00:00+07:00,55456.312719476875,55768.21891735204,54957.2694736364,55331.5546875,2153253
2022-08-17 00:00:00+07:00,55518.691542939625,55581.070554547834,54894.88660294799,55082.02734375,2290741
2022-08-18 00:00:00+07:00,54832.503885362385,55955.35574212926,54832.503885362385,55082.02734375,5099339
2022-08-19 00:00:00+07:00,54894.89083548407,55206.793329528366,53772.038892142446,54208.703125,3196268
2022-08-22 00:00:00+07:00,54021.5624796829,54458.22671342891,53584.89824593689,54146.32421875,2527844
2022-08-23 00:00:00+07:00,53709.65996489707,54271.0859375,53709.65996489707,54271.0859375,1693189
2022-08-24 00:00:00+07:00,53959.17589847916,54146.320346685745,53709.65614416609,53772.03515625,1622771
2022-08-25 00:00:00+07:00,53772.03915230271,54083.94164785605,53647.27741288583,53834.421875,1771513
2022-08-26 00:00:00+07:00,53896.80050191944,54770.12896554368,53834.42148565099,54395.84375,2975743
2022-08-29 00:00:00+07:00,54271.0819589242,54271.0819589242,52836.327624337064,53959.17578125,3864692
2022-08-30 00:00:00+07:00,53959.17979784174,54271.08599873349,53647.27730292768,53896.80078125,1982003
2022-08-31 00:00:00+07:00,53522.51537935697,54271.08205393523,53522.51537935697,54021.55859375,2053331
2022-09-05 00:00:00+07:00,53959.17589847916,54083.93762862441,53584.89441402084,53772.03515625,1689538
2022-09-06 00:00:00+07:00,53647.27364968777,53896.79711101819,53522.515625,53522.515625,2424121
2022-09-07 00:00:00+07:00,53335.37148901416,53584.89495180892,52399.6640625,52399.6640625,3525689
2022-09-08 00:00:00+07:00,52462.03905940275,53023.464954726805,52274.89832962045,52586.80078125,1976831
2022-09-09 00:00:00+07:00,52773.945217009474,53023.464954726805,52586.80078125,52586.80078125,1742007
2022-09-12 00:00:00+07:00,53085.8595527036,53148.238574603114,52586.81255359543,52773.95703125,1166509
2022-09-13 00:00:00+07:00,53023.47682482607,53210.61759650263,52586.81255359543,52773.95703125,1943222
2022-09-14 00:00:00+07:00,52087.76158699528,52711.56653800472,52087.76158699528,52399.6640625,2243138
2022-09-15 00:00:00+07:00,52711.56665825048,52711.56665825048,52212.5234375,52212.5234375,1459430
2022-09-16 00:00:00+07:00,52212.52371940612,52337.28545176172,51463.95703125,51463.95703125,2068541
2022-09-19 00:00:00+07:00,51463.96066994756,52150.14468745295,51089.67544641737,51838.2421875,3093001
2022-09-20 00:00:00+07:00,51838.238361558295,52274.9025704598,51339.195139661206,52025.3828125,3005703
2022-09-21 00:00:00+07:00,51963.004222179334,51963.004222179334,51339.19921875,51339.19921875,1179283
2022-09-22 00:00:00+07:00,51152.05819217787,51775.8631923543,51089.67546857357,51713.48046875,1813490
2022-09-23 00:00:00+07:00,51838.242367647166,51838.242367647166,51214.43736557343,51401.578125,1809535
2022-09-26 00:00:00+07:00,50840.15234375,51152.054823296276,50091.58565164345,50840.15234375,3230854
2022-09-27 00:00:00+07:00,51152.05907898674,51152.05907898674,50216.3515625,50216.3515625,1677371
2022-09-28 00:00:00+07:00,49966.82067771294,50153.96141210699,48656.828125,48656.828125,3598541
2022-09-29 00:00:00+07:00,49779.68423115094,49966.824981664584,48033.02734375,48033.02734375,1983067
2022-09-30 00:00:00+07:00,48033.03031805313,50403.492324601786,47970.65129934514,50216.3515625,4595930
2022-10-03 00:00:00+07:00,49654.92249548265,50091.58671733288,47658.74213674512,48033.02734375,3448279
2022-10-04 00:00:00+07:00,48656.832172763025,49280.63714328908,48157.788937537705,48344.9296875,3142126
2022-10-05 00:00:00+07:00,49280.63696733827,49592.53945148768,48906.35546875,48906.35546875,1622520
2022-10-06 00:00:00+07:00,49218.25439173378,49218.25439173378,47721.12109375,47721.12109375,1926489
2022-10-07 00:00:00+07:00,47533.98498705283,47533.98498705283,46161.61328125,46161.61328125,3245545
2022-10-10 00:00:00+07:00,45849.707083316134,47097.320757118614,44976.38232942537,46161.61328125,2730576
2022-10-11 00:00:00+07:00,46161.609928023114,46161.609928023114,44290.19140625,44290.19140625,3208587
2022-10-12 00:00:00+07:00,44290.19497078439,45724.94940981399,44290.19497078439,45163.5234375,2225190
2022-10-13 00:00:00+07:00,45038.75757707014,45537.80078125,44602.09338367125,45537.80078125,1458821
2022-10-14 00:00:00+07:00,46411.13305122837,46473.51577320621,45912.089805293974,46161.61328125,1283921
2022-10-17 00:00:00+07:00,45849.70710246598,46099.23057852623,45288.28484029693,46036.8515625,1111636
2022-10-18 00:00:00+07:00,46161.616758277465,46972.56255725086,46161.616758277465,46723.0390625,1369240
2022-10-19 00:00:00+07:00,46723.03510209937,47533.98453831192,46598.27336529916,47097.3203125,2686926
2022-10-20 00:00:00+07:00,47284.460374660295,48968.734531939415,46972.55789020037,48532.0703125,2764797
2022-10-21 00:00:00+07:00,48469.688260631825,48469.688260631825,46099.2265625,46099.2265625,3810399
2022-10-24 00:00:00+07:00,46099.227101214274,46473.51228707192,44290.19130117908,44352.5703125,4888395
2022-10-25 00:00:00+07:00,44539.71817451192,46473.51585148419,44352.573714240854,45662.56640625,2379558
2022-10-26 00:00:00+07:00,46473.5157926166,46473.5157926166,45350.66385632316,46036.8515625,1026741
2022-10-27 00:00:00+07:00,46223.98791787485,47533.98048356556,45974.4644655593,47284.45703125,1469012
2022-10-28 00:00:00+07:00,47596.36370150279,47596.36370150279,46598.273509979816,46785.41796875,1408023
2022-10-31 00:00:00+07:00,46785.42159044152,47409.22661869094,45974.472088934934,47159.703125,1649692
2022-11-01 00:00:00+07:00,47596.36355372321,47908.266042734926,46785.417823488286,47097.3203125,930013
2022-11-02 00:00:00+07:00,46910.17629716276,47409.223249074814,46161.61328125,46161.61328125,1487719
2022-11-03 00:00:00+07:00,46473.51566286358,47222.08238297667,45974.46871213642,46223.9921875,1022634
2022-11-04 00:00:00+07:00,46161.60952505478,46161.60952505478,44602.09348619477,45475.421875,4140276
2022-11-07 00:00:00+07:00,45288.28515625,46161.61362257596,45288.28515625,45288.28515625,3096499
2022-11-08 00:00:00+07:00,44602.09727881391,46099.23072807691,44539.718262585324,45724.94921875,2532254
2022-11-09 00:00:00+07:00,45724.94905131579,46348.754035228194,45724.94905131579,46161.61328125,1365287
2022-11-10 00:00:00+07:00,45849.70324710958,45974.46497464889,43104.96006515431,45537.80078125,4545285
2022-11-11 00:00:00+07:00,45600.1837079318,45912.08617522725,44913.99605629539,45413.04296875,2200400
2022-11-14 00:00:00+07:00,44914.00032764369,45163.523807600825,43666.39033981345,44165.43359375,2492712
2022-11-15 00:00:00+07:00,43666.38770028786,43666.38770028786,41108.78515625,41108.78515625,13853569
2022-11-16 00:00:00+07:00,38239.28285214242,43666.39080407879,38239.28285214242,43229.7265625,5046261
2022-11-17 00:00:00+07:00,43229.72226943695,44913.99634484857,40235.45559938189,44290.19140625,3167219
2022-11-18 00:00:00+07:00,43728.76918579327,44914.000151987726,43167.34691705199,44602.09765625,1918886
2022-11-21 00:00:00+07:00,43354.48801579899,44789.23876633152,43354.48801579899,43728.76953125,1278293
2022-11-22 00:00:00+07:00,43666.38659231029,44913.99647306911,43104.96066357786,43978.2890625,1819421
2022-11-23 00:00:00+07:00,43666.38659231029,44290.19153268971,43479.24585139195,43978.2890625,708574
2022-11-24 00:00:00+07:00,43541.62486303893,44290.19153268971,43292.1014044962,43978.2890625,1393728
2022-11-25 00:00:00+07:00,44040.67153249859,44914.0,43978.29251595322,44914.0,2231730
2022-11-28 00:00:00+07:00,45163.522957723595,46473.515643880826,45101.14023591935,46348.75390625,1952497
2022-11-29 00:00:00+07:00,46723.035413164835,46723.035413164835,45537.80446463843,46348.75390625,1739574
2022-11-30 00:00:00+07:00,46473.51161458173,46723.031362232134,45849.702980512404,46535.890625,1594635
2022-12-01 00:00:00+07:00,46847.79298431993,47284.45717420365,46223.988057622424,46598.26953125,2701832
2022-12-02 00:00:00+07:00,46598.27290987476,48469.691531632496,46161.612394308126,48282.55078125,4412664
2022-12-05 00:00:00+07:00,48656.83579859227,49280.64081560327,48282.55427077682,48843.9765625,1849990
2022-12-06 00:00:00+07:00,48843.97336011228,49218.258569366095,47409.22265625,47409.22265625,2338647
2022-12-07 00:00:00+07:00,47346.83591626541,47783.50010367545,46660.65198317626,47721.12109375,1671135
2022-12-08 00:00:00+07:00,47970.648328904645,49155.87555280947,47159.69890004953,48033.02734375,1975159
2022-12-09 00:00:00+07:00,47596.35902213065,48656.828125,47533.98001265839,48656.828125,1501862
2022-12-12 00:00:00+07:00,48407.30884477729,48781.59405178217,47658.74213674512,48033.02734375,3863780
2022-12-13 00:00:00+07:00,47533.98794600622,48220.17198863322,46910.179217284545,48157.79296875,1368329
2022-12-14 00:00:00+07:00,48157.785288321735,48344.92602410321,47471.59764915324,47596.359375,2686015
2022-12-15 00:00:00+07:00,47658.74198006098,48719.21487676625,47658.74198006098,48469.69140625,1821246
2022-12-16 00:00:00+07:00,48033.027169517954,48656.83213961908,47658.74196387073,48594.453125,1713873
2022-12-19 00:00:00+07:00,48843.97310121506,48843.97310121506,47783.50390625,47783.50390625,1560719
2022-12-20 00:00:00+07:00,48157.789113519924,48157.789113519924,47034.937197687745,47783.50390625,1279358
2022-12-21 00:00:00+07:00,48157.79296875,48282.554714494334,47222.08543463433,48157.79296875,1296142
2022-12-22 00:00:00+07:00,48157.79296875,48344.933734377555,47409.22620026189,48157.79296875,1578361
2022-12-23 00:00:00+07:00,47658.73803160291,48656.828125,47533.98001265839,48656.828125,2772553
2022-12-26 00:00:00+07:00,48469.69558993654,48719.21908199054,47658.74609375,47658.74609375,1266126
2022-12-27 00:00:00+07:00,47658.73837784725,48344.92601691369,47409.21863216816,47721.12109375,2416083
2022-12-28 00:00:00+07:00,48033.02746975457,48033.02746975457,47409.222495754264,47845.88671875,896097
2022-12-29 00:00:00+07:00,47721.12512656854,48033.027614508654,47533.984375,47533.984375,1355881
2022-12-30 00:00:00+07:00,47533.98034396882,47970.64453125,47409.21861817744,47970.64453125,1716458
2023-01-03 00:00:00+07:00,47970.64750742837,49904.44140625,47908.26478767371,49904.44140625,2334845
2023-01-04 00:00:00+07:00,50403.48834037722,50528.250073909025,49467.78089785497,49904.44140625,1208029
2023-01-05 00:00:00+07:00,50029.20309565647,50840.15250990919,50029.20309565647,50278.7265625,1540035
2023-01-06 00:00:00+07:00,50153.961040259775,50590.62522125994,50029.19931626297,50091.58203125,1094116
2023-01-09 00:00:00+07:00,50216.343755246795,50465.86349726314,49842.0585832564,50091.58203125,789180
2023-01-10 00:00:00+07:00,50341.10951177412,50715.39474130017,50029.20700682465,50153.96875,6151937
2023-01-11 00:00:00+07:00,50153.96470768925,50902.53140043055,50153.96470768925,50465.8671875,1637828
2023-01-12 00:00:00+07:00,50528.249921471885,50840.15240137166,50029.20298885022,50341.10546875,870698
2023-01-13 00:00:00+07:00,50216.347593068276,50653.0081014633,49904.44140625,49904.44140625,1519352
2023-01-16 00:00:00+07:00,49966.82406738969,50528.25001463545,49717.300600618786,50403.48828125,873740
2023-01-17 00:00:00+07:00,50653.007756768806,51152.0546875,50528.24973006351,51152.0546875,1646802
2023-01-18 00:00:00+07:00,51214.433407692566,52025.3828125,51027.292662728345,52025.3828125,1683455
2023-01-19 00:00:00+07:00,51775.859216808516,52524.425900738,51713.4764979942,52337.28515625,2313454
2023-01-27 00:00:00+07:00,52462.04307520996,53335.37148901416,52399.6640625,52399.6640625,1833412
2023-01-30 00:00:00+07:00,52524.42591371623,52649.18764539822,52212.5234375,52212.5234375,1391446
2023-01-31 00:00:00+07:00,52087.76171875,52212.52345046296,50964.913545288284,52087.76171875,2622595
2023-02-01 00:00:00+07:00,52399.66460237299,52399.66460237299,51027.2929548172,51152.0546875,1624749
2023-02-02 00:00:00+07:00,51214.43752324439,51401.5782832471,50715.39426124459,51089.67578125,3431092
2023-02-03 00:00:00+07:00,51152.0551305358,51152.0551305358,49966.82421875,49966.82421875,3012698
2023-02-06 00:00:00+07:00,49904.4453510266,50902.53559219915,49717.30458892482,50216.3515625,1544786
2023-02-07 00:00:00+07:00,50216.3474415721,51089.67216170497,50216.3474415721,50341.10546875,1239055
2023-02-08 00:00:00+07:00,50403.49582685253,50964.921858145986,50278.734074789754,50653.015625,1356010
2023-02-09 00:00:00+07:00,50528.249921471885,50902.531414960606,50341.10546875,50341.10546875,5308612
2023-02-10 00:00:00+07:00,50590.62893506083,50653.00794864978,50216.3474415721,50341.10546875,4063507
2023-02-13 00:00:00+07:00,50341.10546875,50653.00794864978,49904.44125569481,50341.10546875,3210109
2023-02-14 00:00:00+07:00,50341.10556156851,50528.25001463545,50029.20308109365,50403.48828125,1195065
2023-02-15 00:00:00+07:00,50216.34727883522,51089.6719961379,50091.58554608413,50902.53125,7681328
2023-02-16 00:00:00+07:00,50902.53125,51152.0547155022,50341.10530560881,50902.53125,645153
2023-02-17 00:00:00+07:00,50653.00778449781,50902.53125,50528.24975772422,50902.53125,832829
2023-02-20 00:00:00+07:00,50902.53096984091,51775.859388314435,50777.769237776476,51651.09765625,2630960
2023-02-21 00:00:00+07:00,51651.09765625,52212.5235975512,51526.33592418557,51651.09765625,1277533
2023-02-22 00:00:00+07:00,51339.195447553415,51463.95718027028,51027.29296875,51027.29296875,1592658
2023-02-23 00:00:00+07:00,50964.913983417,50964.913983417,50278.72630608551,50777.76953125,15984182
2023-02-24 00:00:00+07:00,50590.62902833941,50715.39076172486,50153.9648144791,50403.48828125,1324529
2023-02-27 00:00:00+07:00,49904.43759226618,50216.343755246795,49842.0585832564,50091.58203125,1650757
2023-02-28 00:00:00+07:00,49904.4453510266,50341.10959991597,49592.54284553102,50216.3515625,1464448
2023-03-01 00:00:00+07:00,49592.54284553102,50216.3515625,49093.49957793366,50216.3515625,2262756
2023-03-02 00:00:00+07:00,49904.44140625,50216.347593068276,49779.68337869572,49904.44140625,2581049
2023-03-03 00:00:00+07:00,49467.777367259434,49904.437844489294,48968.73046875,48968.73046875,1126662
2023-03-06 00:00:00+07:00,48719.214735540554,49779.68392319419,48719.214735540554,48781.59375,1285442
2023-03-07 00:00:00+07:00,49343.0194543866,49842.06268546992,49155.875,49155.875,1370154
2023-03-08 00:00:00+07:00,48968.734099094094,49592.5390625,48968.734099094094,49592.5390625,1635091
2023-03-09 00:00:00+07:00,49592.53888166905,50341.10557622212,49405.39813452517,50278.7265625,1936376
2023-03-10 00:00:00+07:00,50029.203278079636,50153.96501195633,49280.63658079704,49592.5390625,974727
2023-03-13 00:00:00+07:00,48719.218447123014,49530.1642267641,48719.218447123014,49218.26171875,1348253
2023-03-14 00:00:00+07:00,49280.63684257033,49343.01956282882,48968.73435921059,49093.49609375,1060657
2023-03-15 00:00:00+07:00,49343.02306472125,50216.3515625,49343.02306472125,50216.3515625,1977439
2023-03-16 00:00:00+07:00,49904.43772256291,49904.43772256291,48906.35133993709,49405.39453125,1828395
2023-03-17 00:00:00+07:00,49654.92585734569,49904.4456395983,49031.12084274738,49280.640625,653061
2023-03-20 00:00:00+07:00,49343.01975342107,49467.781488442386,48407.30859375,48407.30859375,2154991
2023-03-21 00:00:00+07:00,49031.11732869515,49093.49634329315,48095.40616788212,48719.21484375,1459238
2023-03-22 00:00:00+07:00,48781.5897347976,49031.113184052316,48407.30456091552,48968.73046875,1463901
2023-03-23 00:00:00+07:00,48906.35157484359,48968.73058431585,48407.30467515641,48656.828125,694430
2023-03-24 00:00:00+07:00,48843.96884094934,49155.87130014741,48656.82810662595,49031.11328125,594203
2023-03-27 00:00:00+07:00,49218.257796790436,49405.398545491,48968.73432787131,49343.01953125,1609509
2023-03-28 00:00:00+07:00,49405.39453125,49405.39453125,48344.92543347429,49405.39453125,2450432
2023-03-29 00:00:00+07:00,49405.402369115225,49467.785094161765,49031.12084274738,49280.640625,1293198
2023-03-30 00:00:00+07:00,49280.636811031436,49467.781265709564,49155.87507657187,49343.01953125,1472510
2023-03-31 00:00:00+07:00,49343.01953125,49592.53929419157,49280.636811031436,49343.01953125,2651796
2023-04-03 00:00:00+07:00,49530.15974806776,50465.8671875,49343.019001376815,50465.8671875,1810143
2023-04-04 00:00:00+07:00,50465.87134330977,50528.254067995586,49904.4453510266,50216.3515625,889102
2023-04-05 00:00:00+07:00,50216.34754877788,50278.7265625,49717.30061509082,50278.7265625,641807
2023-04-06 00:00:00+07:00,50341.101773266346,50840.14866925353,50091.58203125,50091.58203125,962577
2023-04-07 00:00:00+07:00,50029.207094420395,50341.10959991597,49904.4453510266,50216.3515625,6567710
2023-04-10 00:00:00+07:00,50528.24621225017,50528.24621225017,49966.8203072532,50091.58203125,1170766
